,ident,type,name,latitude,longitude,elevation_ft,state,municipality,service,gps_code,iata_code,local_code,website,wikipedia,keywords
27928,KHOP,medium_airport,Campbell AAF (Fort Campbell) Air Field,36.668598175,-87.49620056150002,573.0,KY,Fort Campbell/Hopkinsville,False,KHOP,HOP,HOP,,https://en.wikipedia.org/wiki/Campbell_Army_Airfield,Campbell AFB
27929,KHOT,medium_airport,Memorial Field,34.47800064086914,-93.09619903564452,540.0,AR,Hot Springs,True,KHOT,HOT,HOT,,https://en.wikipedia.org/wiki/Hot_Springs_Memorial_Field_Airport,
27930,KHOU,large_airport,William P Hobby Airport,29.64539909,-95.27890015,46.0,TX,Houston,True,KHOU,HOU,HOU,http://www.fly2houston.com/hobbyHome,https://en.wikipedia.org/wiki/William_P._Hobby_Airport,QHO
27931,KHPN,medium_airport,Westchester County Airport,41.06700134277344,-73.70760345458984,439.0,NY,White Plains,True,KHPN,HPN,HPN,,https://en.wikipedia.org/wiki/Westchester_County_Airport,"Manhattan, New York City, NYC"
27932,KHPT,small_airport,Hampton Municipal Airport,42.7237014771,-93.22630310059999,1176.0,IA,Hampton,False,KHPT,HPT,HPT,,,
27933,KHPY,small_airport,Baytown Airport,29.7861003876,-94.9526977539,34.0,TX,Baytown,False,KHPY,HPY,HPY,http://www.baytownairport.com/,https://en.wikipedia.org/wiki/Baytown_Airport,
27934,KHQG,small_airport,Hugoton Municipal Airport,37.16310120000001,-101.3710022,3134.0,KS,Hugoton,False,KHQG,,HQG,,,
27935,KHQM,medium_airport,Bowerman Airport,46.9711990356,-123.93699646,18.0,WA,Hoquiam,False,KHQM,HQM,HQM,http://www.portofgraysharbor.com/airport/airport.php,https://en.wikipedia.org/wiki/Bowerman_Airport,
27936,KHQU,small_airport,Thomson-McDuffie County Airport,33.52970123,-82.51650238,501.0,GA,Thomson,False,KHQU,,HQU,http://www.thomson-mcduffie.com/citycounty/departments/thomson-city-departments/airport,,48J
27937,KHQZ,small_airport,Mesquite Metro Airport,32.74700164794922,-96.53040313720705,447.0,TX,Mesquite,False,KHQZ,,HQZ,,,
27938,KHRI,small_airport,Hermiston Municipal Airport,45.828223,-119.259024,644.0,OR,Hermiston,False,KHRI,HES,HRI,,https://en.wikipedia.org/wiki/Hermiston_Municipal_Airport,
27939,KHRJ,small_airport,Harnett Regional Jetport Airport,35.379397999999995,-78.733002,202.0,NC,Erwin,False,KHRJ,,HRJ,http://www.harnett.org/airport/,https://en.wikipedia.org/wiki/Harnett_County_Airport,"37W, Harnett County Airport"
27940,KHRL,medium_airport,Valley International Airport,26.228500366210934,-97.65440368652344,36.0,TX,Harlingen,True,KHRL,HRL,HRL,,https://en.wikipedia.org/wiki/Valley_International_Airport,
27941,KHRO,medium_airport,Boone County Airport,36.26150131225586,-93.15470123291016,1365.0,AR,Harrison,True,KHRO,HRO,HRO,,https://en.wikipedia.org/wiki/Boone_County_Airport,
27942,KHRT,medium_airport,Hurlburt Field,30.42779922485352,-86.68930053710938,38.0,FL,Mary Esther,False,KHRT,,HRT,,,
27943,KHRU,small_airport,Herington Regional Airport,38.69469833374024,-96.80799865722656,1480.0,KS,Herington,False,KHRU,,HRU,,https://en.wikipedia.org/wiki/Herington_Regional_Airport,
27944,KHRX,small_airport,Hereford Municipal Airport,34.85779953,-102.32599640000001,3788.0,TX,Hereford,False,KHRX,,HRX,,,
27945,KHSA,small_airport,Stennis International Airport,30.36779975891113,-89.45459747314453,23.0,MS,Bay St Louis,False,KHSA,,HSA,,,
27946,KHSB,small_airport,Harrisburg-Raleigh Airport,37.81129837,-88.5503006,398.0,IL,Harrisburg,False,KHSB,HSB,HSB,,,
27947,KHSD,small_airport,Sundance Airpark,35.60179901123047,-97.7061996459961,1193.0,OK,Oklahoma City,False,KHSD,,HSD,,,
27948,KHSE,small_airport,Billy Mitchell Airport,35.232799530029,-75.617797851562,17.0,NC,Hatteras,False,KHSE,HNC,HSE,http://www.outerbanks.com/billy-mitchel-airport.html,https://en.wikipedia.org/wiki/Billy_Mitchell_Airport,8W5
27949,KHSG,small_airport,Hot Springs County Airport,43.713602,-108.38968700000001,4895.0,WY,Thermopolis,False,KHSG,THP,HSG,,,
27950,KHSI,small_airport,Hastings Municipal Airport,40.6053009033,-98.4279022217,1961.0,NE,Hastings,False,KHSI,HSI,HSI,http://www.cityofhastings.org/airport/,https://en.wikipedia.org/wiki/Hastings_Municipal_Airport,
27951,KHSP,small_airport,Ingalls Field,37.95140076,-79.83390045,3793.0,VA,Hot Springs,False,KHSP,HSP,HSP,,,
27952,KHSR,small_airport,Hot Springs Municipal Airport,43.36819839,-103.3880005,3150.0,SD,Hot Springs,False,KHSR,,HSR,,,
27953,KHST,medium_airport,Homestead ARB Airport,25.48859978,-80.38359833,5.0,FL,Homestead,False,KHST,HST,HST,http://www.homestead.afrc.af.mil/,https://en.wikipedia.org/wiki/Homestead_Air_Reserve_Base,Dade County Airport
27954,KHSV,large_airport,Huntsville International Carl T Jones Field,34.637199401855,-86.775100708008,629.0,AL,Huntsville,True,KHSV,HSV,HSV,http://www.flyhuntsville.com/portal/#.VbaG-_lVhBc,https://en.wikipedia.org/wiki/Huntsville_International_Airport,
27955,KHTH,small_airport,Hawthorne Industrial Airport,38.544399,-118.634002,4215.0,NV,Hawthorne,False,KHTH,HTH,HTH,,https://en.wikipedia.org/wiki/Hawthorne_Municipal_Airport_(Nevada),
27956,KHTL,small_airport,Roscommon County - Blodgett Memorial Airport,44.359798,-84.671095,1150.0,MI,Houghton Lake,False,KHTL,HTL,HTL,,https://en.wikipedia.org/wiki/Roscommon_County_Airport,
27957,KHTO,small_airport,East Hampton Airport,40.95959854,-72.25180054,55.0,NY,East Hampton,False,KHTO,HTO,HTO,http://www.town.east-hampton.ny.us/htmlpages/Airport/AirportHome.htm,https://en.wikipedia.org/wiki/East_Hampton_Airport,
27958,KHTS,large_airport,Tri-State/Milton J. Ferguson Field,38.36669922,-82.55799866,828.0,WV,Huntington,True,KHTS,HTS,HTS,,https://en.wikipedia.org/wiki/Tri-State_Airport,
27959,KHTW,small_airport,Lawrence County Airpark,38.4193,-82.49430100000001,568.0,OH,Chesapeake/Huntington Wva,False,KHTW,HTW,HTW,,https://en.wikipedia.org/wiki/Lawrence_County_Airpark,
27960,KHUA,medium_airport,Redstone Army Air Field,34.67869949,-86.68479919,684.0,AL,Redstone Arsnl Huntsville,False,KHUA,HUA,HUA,,https://en.wikipedia.org/wiki/Redstone_Army_Airfield,
27961,KHUF,medium_airport,"Terre Haute Regional Airport, Hulman Field",39.4515,-87.307602,589.0,IN,Terre Haute,False,KHUF,HUF,HUF,http://huf.com/,https://en.wikipedia.org/wiki/Terre_Haute_Regional_Airport,
27962,KHUL,medium_airport,Houlton International Airport,46.123100280799996,-67.79209899899999,489.0,ME,Houlton,False,KHUL,HUL,HUL,,https://en.wikipedia.org/wiki/Houlton_International_Airport,Houlton AAF
27963,KHUM,small_airport,Houma Terrebonne Airport,29.566499710100004,-90.66040039059999,10.0,LA,Houma,False,KHUM,HUM,HUM,http://www.houma-airport.com/,https://en.wikipedia.org/wiki/Houma%E2%80%93Terrebonne_Airport,NAS Houma
27964,KHUT,medium_airport,Hutchinson Municipal Airport,38.0654983521,-97.86060333250002,1543.0,KS,Hutchinson,False,KHUT,HUT,HUT,http://www.hutchgov.com/department/?fDD=20-0,https://en.wikipedia.org/wiki/Hutchinson_Municipal_Airport_(Kansas),
27965,KHVC,small_airport,Hopkinsville Christian County Airport,36.85699844360352,-87.4551010131836,564.0,KY,Hopkinsville,False,KHVC,,HVC,,,
27966,KHVE,small_airport,Hanksville Airport,38.4179992676,-110.70400238,4444.0,UT,Hanksville,False,KHVE,HVE,HVE,,,
27967,KHVN,medium_airport,Tweed New Haven Airport,41.26369858,-72.88680267,12.0,CT,New Haven,True,KHVN,HVN,HVN,,https://en.wikipedia.org/wiki/Tweed_New_Haven_Regional_Airport,
27968,KHVR,medium_airport,Havre City County Airport,48.54299927,-109.762001,2591.0,MT,Havre,False,KHVR,HVR,HVR,,,
27969,KHVS,small_airport,Hartsville Regional Airport,34.403099060100004,-80.11920166019999,364.0,SC,Hartsville,False,KHVS,HVS,HVS,http://hartsvillesc.gov/visitors/hartsville-airport/,https://en.wikipedia.org/wiki/Hartsville_Regional_Airport,
27970,KHWC,closed,Bryan Airport,41.473899841308594,-84.55670166015625,771.0,OH,,False,KHWC,,HWC,,,
27971,KHWD,small_airport,Hayward Executive Airport,37.659198761,-122.122001648,52.0,CA,Hayward,False,KHWD,HWD,HWD,http://www.hayward-ca.gov/CITY-GOVERNMENT/DEPARTMENTS/PUBLIC-WORKS-ET/HEA/,https://en.wikipedia.org/wiki/Hayward_Executive_Airport,Hayward Air Terminal
27972,KHWO,small_airport,North Perry Airport,26.0012,-80.2407,8.0,FL,Hollywood,False,KHWO,HWO,HWO,http://www.broward.org/airport/northperryairport/Pages/Default.aspx,https://en.wikipedia.org/wiki/North_Perry_Airport,
27973,KHWQ,small_airport,Wheatland County At Harlowton Airport,46.44860077,-109.85299679999999,4311.0,MT,Harlowton,False,KHWQ,,HWQ,,,
27974,KHWV,small_airport,Brookhaven Airport,40.821899414099995,-72.86940002440001,81.0,NY,Shirley,False,KHWV,WSH,HWV,,https://en.wikipedia.org/wiki/Brookhaven_Airport,
27975,KHWY,small_airport,Warrenton Fauquier Airport,38.58629989624024,-77.71060180664062,336.0,VA,Warrenton,False,KHWY,,HWY,,,Formerly W66
27976,KHXD,small_airport,Hilton Head Airport,32.2243995667,-80.6975021362,19.0,SC,Hilton Head Island,False,KHXD,HHH,HXD,,,
27977,KHXF,small_airport,Hartford Municipal Airport,43.34930038,-88.39109802,1069.0,WI,Hartford,False,KHXF,,HXF,,,
27978,KHYA,medium_airport,Barnstable Municipal Boardman Polando Field,41.66930008,-70.28040314,54.0,MA,Hyannis,True,KHYA,HYA,HYA,,https://en.wikipedia.org/wiki/Barnstable_Municipal_Airport,
27979,KHYI,medium_airport,San Marcos Regional Airport,29.8927,-97.862999,597.0,TX,San Marcos,False,KHYI,,HYI,,,San Marcos Municipal
27980,KHYR,medium_airport,Sawyer County Airport,46.02519989010001,-91.44429779050002,1216.0,WI,Hayward,False,KHYR,HYR,HYR,http://sawyercountygov.org/Departments/Airport/tabid/93/Default.aspx,https://en.wikipedia.org/wiki/Sawyer_County_Airport,
27981,KHYS,medium_airport,Hays Regional Airport,38.84220123,-99.27320099,1999.0,KS,Hays,False,KHYS,HYS,HYS,,https://en.wikipedia.org/wiki/Hays_Regional_Airport,
27982,KHYW,small_airport,Conway Horry County Airport,33.82849884,-79.12220001,35.0,SC,Conway,False,KHYW,,HYW,,,
27983,KHYX,small_airport,Saginaw County H.W. Browne Airport,43.433399200000004,-83.86229706,601.0,MI,Saginaw,False,KHYX,,HYX,,,
27984,KHZD,small_airport,Carroll County Airport,36.08929825,-88.46330261,497.0,TN,Huntingdon,False,KHZD,,HZD,,,
27985,KHZE,small_airport,Mercer County Regional Airport,47.28990173,-101.5810013,1814.0,ND,Hazen,False,KHZE,,HZE,,https://en.wikipedia.org/wiki/Mercer_County_Regional_Airport,
27986,KHZL,small_airport,Hazleton Municipal Airport,40.9868011475,-75.99490356449999,1603.0,PA,Hazleton,False,KHZL,HZL,HZL,http://hazletonfbo.com/default.htm,https://en.wikipedia.org/wiki/Hazleton_Municipal_Airport,
27987,KHZR,small_airport,False River Regional Airport,30.71829987,-91.47869873,40.0,LA,New Roads,False,KHZR,,HZR,,,
27988,KHZX,small_airport,Isedor Iverson Airport,46.61880111694336,-93.30979919433594,1228.0,MN,Mc Gregor,False,KHZX,,HZX,,,
27989,KHZY,small_airport,Northeast Ohio Regional Airport,41.7779998779,-80.6955032349,924.0,OH,Ashtabula,True,KHZY,JFN,HZY,http://www.neohioregionalairport.com/,https://en.wikipedia.org/wiki/Ashtabula_County_Airport,Ashtabula County
27991,KI06,small_airport,City of Tulia-Swisher County Municipal Airport,34.56679916,-101.78099820000001,3503.0,TX,Tulia,False,KI06,,I06,,,
27992,KI10,small_airport,Noble County Airport,39.80099868774414,-81.53630065917969,879.0,OH,Caldwell,False,KI10,,I10,,,
27993,KI12,small_airport,Sidney Municipal Airport,40.241402,-84.150902,1044.0,OH,Sidney,False,KSCA,,SCA,http://www.sidneymunicipalairport.com/,https://en.wikipedia.org/wiki/Sidney_Municipal_Airport_(Ohio),I12
27994,KI16,small_airport,Kee Field,37.600399017333984,-81.5593032836914,1783.0,WV,Pineville,False,KI16,,I16,,,
27995,KI17,small_airport,Piqua Airport-Hartzell Field,40.16469955,-84.30840302,994.0,OH,Piqua,False,KI17,,I17,,,
27996,KI18,small_airport,Jackson County Airport,38.9297981262207,-81.81950378417969,758.0,WV,Ravenswood,False,KI18,,I18,,,
27997,KI22,small_airport,Randolph County Airport,40.16889953613281,-84.92569732666016,1119.0,IN,Winchester,False,KI22,,I22,,,
27998,KI23,small_airport,Fayette County Airport,39.57040023803711,-83.42050170898438,980.0,OH,Washington Court House,False,KI23,,I23,,,
27999,KI34,small_airport,Greensburg Municipal Airport,39.32690048,-85.52249908,912.0,IN,Greensburg,False,KI34,,I34,,https://en.wikipedia.org/wiki/Greensburg-Decatur_County_Airport,
28000,KI35,small_airport,Tucker Guthrie Memorial Airport,36.85929870605469,-83.3584976196289,1551.0,KY,Harlan,False,KI35,,I35,,,
28001,KI39,small_airport,Madison Airport,37.63079834,-84.33229828,1002.0,KY,Richmond,False,KI39,,I39,,,
28002,KI40,small_airport,Richard Downing Airport,40.3092002869,-81.85340118410002,979.0,OH,Coshocton,False,I40,,I40,,,
28003,KI43,small_airport,James A Rhodes Airport,38.98139953613281,-82.5779037475586,726.0,OH,Jackson,False,KI43,,I43,,,
28004,KI50,small_airport,Stanton Airport,37.85010147094727,-83.8458023071289,651.0,KY,Stanton,False,KI50,,I50,,https://en.wikipedia.org/wiki/Stanton_Airport,
28005,KI53,small_airport,Liberty-Casey County Airport,37.308690999999996,-85.059304,1040.0,KY,Liberty,False,53KT,,53KT,,,I53
28006,KI54,small_airport,Mad River Airpark,40.0201,-83.828499,958.0,OH,Tremont City,False,,,I54,,,Mad River Inc Airport
28007,KI58,small_airport,Santa Rosa Route 66 Airport,34.93439865,-104.64299770000001,4792.0,NM,Santa Rosa,False,KSXU,,SXU,,https://en.wikipedia.org/wiki/Santa_Rosa_Route_66_Airport,"I58, Q58"
28008,KI63,small_airport,Mount Sterling Municipal Airport,39.98749924,-90.80419922,734.0,IL,Mount Sterling,False,KI63,,I63,,,
28009,KI64,small_airport,Wakeman Airport,41.29309844970703,-82.37069702148438,848.0,OH,Wakeman,False,KI64,,I64,,,
28010,KI66,small_airport,Clinton Field,39.50329971313477,-83.86280059814453,1033.0,OH,Wilmington,False,KI66,,I66,,,
28011,KI67,small_airport,Cincinnati West Airport,39.2588996887207,-84.77429962158203,584.0,OH,Harrison,False,KI67,,I67,,,
28012,KI68,small_airport,Warren County Airport/John Lane Field,39.4622001648,-84.25180053710002,898.0,OH,Lebanon,False,I68,,I68,,,
28013,KI69,small_airport,Clermont County Airport,39.07839966,-84.21019745,843.0,OH,Batavia,False,KI69,,I69,,,
28014,KI71,small_airport,Morgan County Airport,39.65420150756836,-81.8031997680664,1000.0,OH,Mc Connelsville,False,KI71,,I71,,,
28015,KI73,small_airport,Moraine Air Park,39.68259811401367,-84.24299621582031,720.0,OH,Dayton,False,KI73,,I73,,,
28016,KI74,small_airport,Grimes Field,40.13259888,-83.75340271,1068.0,OH,Urbana,False,KI74,,I74,,,
28017,KI75,small_airport,Osceola Municipal Airport,41.05220031738281,-93.689697265625,1110.0,IA,Osceola,False,KI75,,I75,,,
28018,KI76,small_airport,Peru Municipal Airport,40.78630065917969,-86.14640045166016,779.0,IN,Peru,False,KI76,,I76,,,
28019,KI86,small_airport,Perry County Airport,39.69160079956055,-82.19779968261719,1051.0,OH,New Lexington,False,KI86,,I86,,,
28020,KI93,small_airport,Breckinridge County Airport,37.785099029541016,-86.44190216064453,735.0,KY,Hardinsburg,False,KI93,,I93,,,
28021,KI95,small_airport,Hardin County Airport,40.61069869995117,-83.64360046386719,1024.0,OH,Kenton,False,KI95,,I95,,,
28023,KIAB,medium_airport,Mc Connell Air Force Base,37.62189865,-97.26820374,1371.0,KS,Wichita,False,KIAB,IAB,IAB,http://public.mcconnell.amc.af.mil/,https://en.wikipedia.org/wiki/McConnell_Air_Force_Base,"22nd Air Refueling Wing, 931st Air Refueling Group, 184th Intelligence Wing"
28024,KIAD,large_airport,Washington Dulles International Airport,38.94449997,-77.45580292,312.0,DC,Washington,True,KIAD,IAD,IAD,http://www.mwaa.com/dulles/,https://en.wikipedia.org/wiki/Washington_Dulles_International_Airport,WAS
28025,KIAG,medium_airport,Niagara Falls International Airport,43.1072998046875,-78.94619750976562,589.0,NY,Niagara Falls,False,KIAG,IAG,IAG,,https://en.wikipedia.org/wiki/Niagara_Falls_International_Airport,
28026,KIAH,large_airport,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,TX,Houston,True,KIAH,IAH,IAH,http://www.fly2houston.com/iah,https://en.wikipedia.org/wiki/George_Bush_Intercontinental_Airport,QHO
28027,KIB,seaplane_base,Ivanof Bay Seaplane Base,55.8974990845,-159.488998413,0.0,AK,Ivanof Bay,False,KIB,KIB,KIB,,,
28028,KIBM,small_airport,Kimball Municipal Robert E Arraj Field,41.1880989074707,-103.677001953125,4926.0,NE,Kimball,False,KIBM,,IBM,,,
28029,KICL,small_airport,Schenck Field,40.72180176,-95.02639771,996.0,IA,Clarinda,False,KICL,ICL,ICL,,,
28030,KICR,small_airport,Winner Regional Airport,43.39020157,-99.84210205,2033.0,SD,Winner,False,KICR,,ICR,,,"Formerly KSFD, Formerly Bob Wiley Field"
28031,KICT,large_airport,Wichita Eisenhower National Airport,37.649899,-97.433098,1333.0,KS,Wichita,True,KICT,ICT,ICT,,https://en.wikipedia.org/wiki/Wichita_Dwight_D._Eisenhower_National_Airport,
28032,KIDA,medium_airport,Idaho Falls Regional Airport,43.514599,-112.070999,4744.0,ID,Idaho Falls,True,KIDA,IDA,IDA,,https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport,Fanning Field
28033,KIDG,small_airport,Ida Grove Municipal Airport,42.33259963989258,-95.44490051269531,1245.0,IA,Ida Grove,False,KIDG,,IDG,,,
28034,KIDI,small_airport,Indiana County/Jimmy Stewart Fld/ Airport,40.63219833,-79.10549927,1405.0,PA,Indiana,False,KIDI,IDI,IDI,http://www.jimmystewartairport.com/,https://en.wikipedia.org/wiki/Indiana_County-Jimmy_Stewart_Airport,
28035,KIDL,small_airport,Indianola Municipal Airport,33.485699,-90.67890200000001,126.0,MS,Indianola,False,KIDL,,IDL,,https://en.wikipedia.org/wiki/Indianola_Municipal_Airport,
28036,KIDP,small_airport,Independence Municipal Airport,37.1584014893,-95.7783966064,825.0,KS,Independence,False,KIDP,IDP,IDP,,https://en.wikipedia.org/wiki/Independence_Municipal_Airport_(Kansas),
28037,KIEN,small_airport,Pine Ridge Airport,43.0224990845,-102.51100158700001,3333.0,SD,Pine Ridge,False,KIEN,XPR,IEN,,https://en.wikipedia.org/wiki/Pine_Ridge_Airport,"6V2, SFD, KSFD"
28038,KIER,small_airport,Natchitoches Regional Airport,31.735700607299805,-93.0990982055664,121.0,LA,Natchitoches,False,KIER,,IER,,,
28039,KIFA,small_airport,Iowa Falls Municipal Airport,42.4707984924,-93.2699966431,1137.0,IA,Iowa Falls,False,KIFA,IFA,IFA,http://www.cityofiowafalls.com/airport.asp,,
28040,KIFP,small_airport,Laughlin Bullhead International Airport,35.15739822,-114.5599976,701.0,AZ,Bullhead City,True,KIFP,IFP,IFP,,https://en.wikipedia.org/wiki/Laughlin/Bullhead_International_Airport,
28041,KIGM,small_airport,Kingman Airport,35.259498596191406,-113.93800354003906,3449.0,AZ,Kingman,True,KIGM,IGM,IGM,,https://en.wikipedia.org/wiki/Kingman_Airport_(Arizona),
28042,KIGQ,small_airport,Lansing Municipal Airport,41.5349006652832,-87.52950286865234,620.0,IL,Chicago,False,KIGQ,,IGQ,,,
28043,KIGX,closed,Horace Williams Airport,35.935001,-79.06590200000001,512.0,NC,Chapel Hill,False,,,,http://fa.unc.edu/enterprises/airport/,https://en.wikipedia.org/wiki/Horace_Williams_Airport,"KIGX, IGX, W52, Martindale Field"
28044,KIIB,small_airport,Independence Municipal Airport,42.45360184,-91.94760132,979.0,IA,Independence,False,KIIB,,IIB,,,
28045,KIIY,small_airport,Washington Wilkes County Airport,33.77939987,-82.81580353,646.0,GA,Washington,False,KIIY,,IIY,,,
28046,KIJD,small_airport,Windham Airport,41.74399948120117,-72.1802978515625,247.0,CT,Willimantic,False,KIJD,,IJD,,,
28047,KIJX,small_airport,Jacksonville Municipal Airport,39.774600982666016,-90.23829650878906,624.0,IL,Jacksonville,False,KIJX,,IJX,,,
28048,KIKG,small_airport,Kleberg County Airport,27.55089951,-98.03089905,130.0,TX,Kingsville,False,KIKG,,IKG,,,
28049,KIKK,medium_airport,Greater Kankakee Airport,41.07139968869999,-87.84629821780001,630.0,IL,Kankakee,False,KIKK,IKK,IKK,http://kvaa.com/,https://en.wikipedia.org/wiki/Greater_Kankakee_Airport,
28050,KIKV,small_airport,Ankeny Regional Airport,41.69139862060547,-93.56639862060548,910.0,IA,Ankeny,False,KIKV,,IKV,,,
28052,KILE,small_airport,Skylark Field,31.0858001709,-97.6865005493,848.0,TX,Killeen,False,KILE,ILE,ILE,http://www.skylarkfield.net/,https://en.wikipedia.org/wiki/Skylark_Field,
28053,KILG,medium_airport,New Castle Airport,39.67869949,-75.60649872,80.0,DE,Wilmington,True,KILG,ILG,ILG,,https://en.wikipedia.org/wiki/New_Castle_Airport,
28054,KILL,closed,Willmar Municipal John L Rice Field,45.1156997681,-95.0887985229,1127.0,MN,Willmar,False,KILL,,ILL,,,
28055,KILM,medium_airport,Wilmington International Airport,34.27059936523437,-77.90260314941406,32.0,NC,Wilmington,True,KILM,ILM,ILM,,https://en.wikipedia.org/wiki/Wilmington_International_Airport,
28056,KILN,medium_airport,Wilmington Airpark,39.427898407,-83.79209899899999,1077.0,OH,Wilmington,False,KILN,ILN,ILN,http://www.wilmingtonairpark.com/,https://en.wikipedia.org/wiki/Airborne_Airpark,"Clinton Field, Clinton County AFB, Airborne Airpark"
